id,loan_status,loan_amount,loan_term,interest_rate,grade,verification_status,purpose,dti,inquiries,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
809327,0,10000,36,10.59,b,verified,credit_card,6.43,0,0,75.1,21,4.0,rent,11.32418334037335
792792,0,8725,60,11.99,b,source verified,debt_consolidation,25.03,1,0,31.7,31,5.0,mortgage,11.184421397998193
807957,0,5000,36,15.99,d,source verified,debt_consolidation,5.26,0,0,49.1,9,6.0,mortgage,10.275051108968611
809249,0,33425,60,16.89,d,verified,credit_card,16.35,0,0,18.7,36,6.0,mortgage,11.289781913656018
809262,0,20000,36,7.49,a,verified,debt_consolidation,27.02,0,0,18.9,39,8.0,own,11.002099841204238
809245,0,7000,36,15.62,d,not verified,debt_consolidation,20.64,0,0,97.1,22,3.0,rent,11.002099841204238
809216,0,12000,36,7.49,a,not verified,debt_consolidation,14.34,0,0,30.9,29,1.0,rent,11.198214720130528
809235,1,5600,60,15.99,d,source verified,other,19.78,2,0,28.6,13,8.0,rent,10.866967167212742
809149,1,28000,36,11.99,b,source verified,house,8.88,0,0,77.6,16,10.0,rent,11.695247021764184
785410,0,3000,36,11.49,b,not verified,major_purchase,18.76,0,0,70.7,32,8.0,mortgage,11.695247021764184
809174,0,2650,60,10.99,b,not verified,other,20.84,0,0,8.7,22,2.0,own,11.05089000537367
809142,0,20000,36,18.79,e,verified,credit_card,22.72,1,0,68.4,23,10.0,own,11.002099841204238
807799,1,16000,36,13.99,c,source verified,debt_consolidation,16.75,1,0,40.3,25,3.0,rent,10.819778284410283
809072,0,9250,36,11.49,b,not verified,credit_card,12.95,0,0,75.5,10,1.0,rent,9.852194258148577
809123,0,24000,60,18.07,d,verified,debt_consolidation,14.21,1,0,67.2,24,10.0,mortgage,11.082204085445898
803785,0,21850,60,12.99,c,source verified,home_improvement,19.21,2,0,30.3,15,7.0,mortgage,10.268130666124037
809091,0,6000,36,11.99,b,not verified,other,4.0,1,0,23.6,29,1.0,mortgage,11.251612647538515
809095,0,5600,36,10.99,b,not verified,credit_card,22.93,1,1,30.7,55,3.0,rent,10.874266469694353
809076,1,21000,36,18.79,e,verified,debt_consolidation,18.26,0,0,93.8,23,1.0,rent,11.918390573078392
808999,0,4800,36,10.99,b,not verified,home_improvement,8.02,0,0,4.3,25,10.0,mortgage,10.46310334047155
809015,0,10000,36,8.49,a,not verified,debt_consolidation,21.65,0,0,57.6,27,10.0,rent,10.165851817003619
809008,0,6000,36,11.49,b,not verified,debt_consolidation,14.27,2,0,62.9,8,3.0,rent,11.33857207782545
807753,0,1000,36,10.59,b,not verified,debt_consolidation,14.42,0,0,96.7,32,10.0,mortgage,10.915088464214607
808994,0,5000,36,15.99,d,not verified,debt_consolidation,13.55,0,0,63.2,4,3.0,rent,10.181119289134408
808963,0,5000,36,5.42,a,not verified,car,20.96,0,0,1.3,34,5.0,mortgage,11.002099841204238
808985,1,4800,36,10.99,b,not verified,debt_consolidation,21.24,0,0,95.3,17,5.0,rent,10.819778284410283
808981,0,6400,36,9.99,b,source verified,medical,10.34,2,0,30.2,17,1.0,rent,11.082142548877775
777395,1,25000,60,12.99,c,verified,credit_card,16.48,0,0,57.0,24,1.0,rent,10.778956289890028
808056,0,1775,36,7.49,a,not verified,debt_consolidation,21.36,0,1,16.5,13,3.0,mortgage,10.915088464214607
808954,0,12000,36,10.99,b,not verified,debt_consolidation,18.23,0,0,48.7,21,1.0,rent,10.950806546816688
808798,0,5000,36,5.42,a,not verified,other,5.26,0,0,7.5,17,1.0,mortgage,10.16600565132436
808923,0,3975,36,10.99,b,not verified,debt_consolidation,17.04,0,0,62.3,7,5.0,mortgage,10.479201636203978
803728,0,4500,36,12.99,c,not verified,debt_consolidation,19.61,0,0,69.8,14,6.0,rent,10.621327345686446
808902,0,20000,60,13.49,c,verified,home_improvement,22.85,0,0,83.2,44,6.0,mortgage,11.451050061252142
790748,0,20000,36,10.99,b,verified,credit_card,13.65,0,0,54.3,26,2.0,rent,11.461632170582678
734373,1,3500,36,13.99,c,source verified,credit_card,22.89,3,0,89.6,26,5.0,rent,10.034515814942532
808800,0,15700,36,11.49,b,source verified,credit_card,10.99,2,0,66.8,18,3.0,rent,11.127262984158243
808797,0,2000,36,10.59,b,source verified,moving,16.05,1,0,38.3,18,4.0,rent,10.46310334047155
804565,0,5000,36,10.59,b,not verified,debt_consolidation,11.45,0,0,42.4,16,10.0,rent,10.085809109330082
808649,1,16000,60,14.79,c,source verified,credit_card,9.89,2,0,78.6,56,10.0,own,11.27720313144916
808655,0,9000,36,10.99,b,not verified,debt_consolidation,21.95,2,0,42.9,21,9.0,rent,10.915088464214607
808723,0,11200,60,19.29,e,source verified,small_business,12.29,2,0,45.6,11,2.0,rent,10.714417768752456
807523,1,24000,60,17.49,d,verified,credit_card,12.84,0,0,84.2,32,10.0,mortgage,11.751942365440728
808665,0,2400,36,14.79,c,source verified,debt_consolidation,3.0,1,0,57.6,25,4.0,rent,9.798127036878302
808659,1,12000,60,15.23,c,not verified,debt_consolidation,20.57,1,0,48.0,23,6.0,mortgage,11.156250521031495
808650,1,16000,60,17.49,d,verified,debt_consolidation,23.92,0,0,60.3,52,5.0,mortgage,11.37366339763672
808631,0,2800,36,13.49,c,not verified,debt_consolidation,7.17,0,0,21.4,9,10.0,rent,11.184421397998193
785876,0,16050,60,19.29,e,verified,debt_consolidation,19.45,0,1,73.2,12,2.0,mortgage,11.156250521031495
808569,0,5000,36,6.99,a,source verified,debt_consolidation,9.03,0,0,23.0,8,3.0,rent,9.95227771670556
808562,0,12000,36,13.49,c,not verified,credit_card,20.44,0,0,52.6,19,4.0,mortgage,10.950806546816688
808532,0,10950,36,5.99,a,source verified,home_improvement,0.7,1,0,6.5,14,3.0,rent,10.777037784067398
808070,1,10000,60,19.69,e,source verified,debt_consolidation,6.5,0,0,84.8,8,9.0,own,10.491274217438248
808496,0,3000,36,16.49,d,verified,moving,22.6,1,0,90.0,18,2.0,rent,10.915088464214607
808292,0,12000,36,5.42,a,source verified,small_business,9.88,0,0,34.5,32,6.0,mortgage,11.472103470449973
808443,0,6000,36,8.49,a,not verified,debt_consolidation,14.07,0,0,82.0,20,1.0,mortgage,11.667361818274648
808459,1,26250,60,16.89,d,verified,debt_consolidation,3.21,2,0,62.3,21,5.0,mortgage,10.952909597013466
806824,0,5600,36,5.42,a,not verified,home_improvement,12.97,0,0,21.5,19,10.0,mortgage,11.184421397998193
808408,0,4800,36,12.99,c,not verified,debt_consolidation,21.53,1,1,53.9,35,1.0,rent,10.896739325546411
808311,1,8450,36,6.99,a,not verified,small_business,8.18,3,0,57.4,30,4.0,mortgage,11.496796083040344
808011,0,9000,36,13.49,c,source verified,debt_consolidation,4.16,0,0,47.3,10,6.0,rent,11.043433704697215
808268,0,6800,36,8.49,a,source verified,major_purchase,9.78,0,1,54.3,16,8.0,rent,11.127321805957619
808321,1,8000,36,18.39,e,verified,debt_consolidation,10.16,0,0,82.6,13,4.0,rent,11.33857207782545
796114,0,5000,36,6.99,a,verified,debt_consolidation,17.65,0,0,17.7,23,3.0,mortgage,11.082142548877775
805785,0,16000,36,8.49,a,source verified,credit_card,21.93,0,0,49.2,16,10.0,rent,10.691944912900398
807069,0,15000,60,11.49,b,source verified,debt_consolidation,20.51,0,0,19.4,41,10.0,mortgage,11.350406535472453
808237,0,3600,36,15.23,c,not verified,debt_consolidation,20.13,2,0,79.5,37,8.0,rent,11.982929094215963
808247,0,15000,36,6.99,a,not verified,debt_consolidation,5.5,0,0,16.4,8,10.0,rent,11.502875129116727
808239,0,20000,36,11.99,b,not verified,debt_consolidation,20.6,0,0,39.5,32,2.0,rent,11.407564949312402
807649,0,5000,36,9.99,b,source verified,home_improvement,18.7,2,1,16.7,29,9.0,mortgage,10.778956289890028
801564,0,9600,60,10.99,b,verified,car,4.08,1,0,37.4,32,3.0,rent,11.002099841204238
808186,0,4600,36,10.59,b,source verified,wedding,15.75,0,0,16.9,6,1.0,rent,10.596634733096073
808182,0,10625,36,8.49,a,source verified,car,9.61,0,0,94.1,10,1.0,rent,11.042393696283407
797777,0,4000,36,5.42,a,not verified,major_purchase,0.96,0,0,1.5,40,10.0,mortgage,10.915088464214607
802733,0,6000,36,5.42,a,source verified,moving,6.81,0,0,1.3,30,2.0,mortgage,11.156250521031495
808129,0,8000,36,10.99,b,not verified,debt_consolidation,11.8,0,0,38.9,21,10.0,rent,10.896739325546411
806723,0,21000,36,11.99,b,not verified,debt_consolidation,13.5,0,0,68.9,9,3.0,rent,11.289781913656018
808071,1,12200,36,11.49,b,verified,major_purchase,22.66,1,0,68.0,25,1.0,rent,10.645424897265505
808113,0,15775,36,10.59,b,not verified,debt_consolidation,17.28,0,0,39.0,24,4.0,rent,10.941500219075309
808039,1,18225,60,17.99,e,verified,debt_consolidation,19.37,1,1,75.3,23,6.0,mortgage,10.645424897265505
808022,1,12000,60,17.49,d,verified,debt_consolidation,22.28,0,0,37.8,15,6.0,rent,10.308952660644293
808015,1,12000,60,13.49,c,not verified,other,12.55,0,1,35.7,20,8.0,rent,10.819778284410283
807968,0,10825,36,10.99,b,not verified,credit_card,13.79,0,0,65.7,25,10.0,own,10.706167831410491
807961,0,5000,36,5.42,a,source verified,other,2.13,0,0,8.9,14,3.0,mortgage,10.596634733096073
807954,1,25000,60,21.74,f,verified,small_business,14.97,0,1,92.2,30,10.0,rent,10.950806546816688
806526,0,8000,36,9.99,b,not verified,major_purchase,8.86,2,0,35.7,30,5.0,rent,11.198324303167183
807941,0,15000,36,16.89,d,source verified,debt_consolidation,3.46,0,0,37.4,47,1.0,own,11.002099841204238
800498,0,12000,60,13.49,c,not verified,debt_consolidation,18.03,0,0,73.2,57,1.0,rent,10.941925118168168
807808,0,5500,60,17.49,d,not verified,debt_consolidation,14.97,0,0,32.2,12,1.0,rent,10.126951052661259
807879,0,2500,36,11.99,b,source verified,home_improvement,9.61,0,0,85.8,27,3.0,mortgage,11.407564949312402
807820,0,4800,36,5.42,a,not verified,home_improvement,15.74,0,0,20.2,38,5.0,mortgage,10.46310334047155
805279,1,13500,60,17.99,e,verified,debt_consolidation,7.79,1,0,76.0,24,10.0,rent,10.184900011974314
806667,0,8500,36,5.42,a,not verified,debt_consolidation,4.89,0,0,12.7,29,9.0,mortgage,10.545341438708522
807144,0,4000,36,9.99,b,source verified,home_improvement,24.88,0,0,22.2,28,8.0,mortgage,10.885566024948286
807323,0,25000,36,16.89,d,source verified,home_improvement,7.34,1,0,10.0,15,9.0,mortgage,11.461632170582678
806516,0,3075,36,10.99,b,not verified,credit_card,16.31,0,0,90.5,13,1.0,rent,10.691944912900398
807724,0,8000,36,16.49,d,not verified,debt_consolidation,13.89,0,0,73.5,10,3.0,rent,10.714417768752456
807747,0,13000,36,6.99,a,source verified,home_improvement,10.89,0,0,66.9,42,10.0,mortgage,11.3290026268093
807743,0,3600,36,7.49,a,not verified,debt_consolidation,15.94,1,0,2.1,19,1.0,own,10.819778284410283
807728,0,4800,36,5.99,a,not verified,other,6.24,0,0,3.4,28,8.0,mortgage,11.608235644774552
807679,0,1600,36,13.99,c,source verified,debt_consolidation,11.94,1,1,96.6,15,1.0,rent,11.002099841204238
807631,0,7500,36,9.99,b,not verified,credit_card,11.21,0,0,83.4,24,10.0,mortgage,11.170435156023453
807635,0,1800,36,11.49,b,not verified,debt_consolidation,16.64,0,0,95.9,18,10.0,mortgage,10.839580911706463
807043,0,15000,36,8.49,a,source verified,debt_consolidation,18.14,1,0,41.7,16,3.0,rent,11.141861783579396
779618,0,6000,36,14.79,c,source verified,debt_consolidation,10.32,1,0,70.4,19,10.0,mortgage,10.596634733096073
807350,1,7800,60,12.99,c,not verified,other,11.68,1,0,29.9,9,1.0,rent,11.225243392518447
807547,0,13000,36,10.99,b,not verified,debt_consolidation,20.05,0,0,50.3,34,10.0,rent,10.915088464214607
807513,1,12000,36,10.99,b,not verified,debt_consolidation,20.81,0,0,38.1,10,7.0,rent,10.524064040261237
764541,0,5000,36,16.49,d,not verified,small_business,2.23,3,0,95.7,22,1.0,rent,10.46310334047155
807517,0,5000,36,9.99,b,not verified,debt_consolidation,24.24,0,0,20.1,22,3.0,rent,11.018629143155449
807491,0,2000,36,5.99,a,source verified,home_improvement,16.67,0,0,27.6,23,10.0,mortgage,10.82039809228969
807500,1,11000,60,20.25,f,verified,small_business,14.7,0,0,70.8,11,1.0,mortgage,10.851276951469654
805912,0,29175,36,8.49,a,verified,home_improvement,12.71,2,0,22.6,50,4.0,mortgage,11.542484267211773
807407,0,7200,36,7.49,a,not verified,major_purchase,1.5,2,0,5.8,37,5.0,mortgage,10.596634733096073
807184,1,8500,36,14.79,c,verified,debt_consolidation,24.47,1,0,49.3,26,10.0,mortgage,10.999195628056848
807326,0,2400,36,11.49,b,not verified,debt_consolidation,5.74,0,1,21.8,17,6.0,rent,11.002099841204238
807298,0,15500,36,10.99,b,source verified,debt_consolidation,11.25,1,0,52.1,16,1.0,mortgage,11.289781913656018
807271,0,14750,60,17.49,d,not verified,debt_consolidation,18.9,2,0,56.9,62,10.0,mortgage,11.198214720130528
803509,0,9800,60,17.99,e,verified,debt_consolidation,10.42,3,0,40.8,30,3.0,rent,11.884544192294562
804090,0,14400,36,11.99,b,not verified,debt_consolidation,13.48,1,0,62.8,41,5.0,mortgage,11.735236669980342
807193,0,4200,60,13.99,c,not verified,other,7.58,1,0,40.4,23,10.0,mortgage,10.778956289890028
807183,0,8000,36,5.99,a,not verified,home_improvement,6.35,2,0,26.0,14,3.0,mortgage,10.085809109330082
806904,0,4000,36,10.99,b,not verified,other,13.29,0,0,95.4,17,3.0,own,11.082204085445898
807200,0,9000,36,16.89,d,not verified,debt_consolidation,19.35,0,0,93.1,9,7.0,own,10.621327345686446
807212,0,12000,36,7.49,a,verified,debt_consolidation,11.05,1,0,32.8,36,8.0,mortgage,11.695247021764184
807187,1,9600,36,13.49,c,verified,debt_consolidation,24.81,0,0,35.3,38,9.0,mortgage,11.217211220821182
807180,0,5000,36,16.49,d,verified,debt_consolidation,20.3,1,0,92.6,28,4.0,rent,12.206072645530174
807176,0,18000,60,20.99,f,source verified,home_improvement,9.87,1,0,8.5,63,10.0,mortgage,12.736700896592344
807170,0,20000,60,11.99,b,verified,home_improvement,10.11,2,0,0.3,17,10.0,mortgage,11.097410021008562
807163,0,12000,36,16.49,d,source verified,debt_consolidation,3.62,1,0,90.1,12,4.0,rent,11.082142548877775
807160,0,30000,36,13.49,c,verified,debt_consolidation,18.7,0,0,82.0,23,2.0,mortgage,11.805595078933049
807060,0,2000,36,6.99,a,source verified,medical,5.41,0,0,8.9,17,3.0,rent,11.77528972943772
807143,0,18225,36,10.99,b,verified,debt_consolidation,13.68,0,0,55.7,27,1.0,mortgage,10.819778284410283
807142,1,28200,60,20.62,f,verified,debt_consolidation,21.28,2,0,90.3,18,7.0,rent,10.933106969717286
805318,0,9600,36,7.49,a,not verified,debt_consolidation,3.14,0,1,15.3,27,10.0,rent,10.915088464214607
807120,0,8400,36,5.99,a,not verified,small_business,9.77,0,0,0.6,29,3.0,mortgage,11.362102575235644
807040,0,3600,36,10.59,b,source verified,debt_consolidation,23.43,1,0,42.1,26,1.0,rent,11.082142548877775
805775,1,28000,60,17.49,d,verified,debt_consolidation,15.57,1,0,90.2,36,4.0,mortgage,11.289781913656018
807020,0,16075,36,6.99,a,not verified,credit_card,8.74,0,0,48.6,21,10.0,mortgage,11.086027301139524
807005,1,24000,60,21.36,f,source verified,debt_consolidation,14.04,3,0,72.8,35,5.0,mortgage,11.736069016284437
806989,1,10000,36,13.49,c,verified,debt_consolidation,24.39,0,0,72.3,11,3.0,rent,10.596634733096073
806959,0,6000,36,6.99,a,not verified,major_purchase,8.74,2,0,38.6,25,7.0,mortgage,11.251560700835821
806960,1,5000,36,11.99,b,verified,debt_consolidation,24.25,2,0,74.4,28,10.0,mortgage,11.826903741620589
806946,0,10000,36,6.99,a,source verified,debt_consolidation,12.96,0,0,16.5,19,4.0,mortgage,11.082142548877775
806913,0,12000,60,13.49,c,verified,debt_consolidation,26.6,1,0,51.2,40,1.0,rent,11.002099841204238
806925,1,10500,36,8.49,a,not verified,debt_consolidation,17.54,1,0,76.8,10,5.0,rent,10.60905725309463
803884,0,18000,60,11.99,b,verified,debt_consolidation,29.19,0,0,51.9,45,1.0,rent,11.06663836234181
806884,0,20700,60,20.99,f,verified,debt_consolidation,18.04,1,0,98.3,14,4.0,rent,10.404262840448617
806888,0,10000,36,16.49,d,not verified,debt_consolidation,17.46,2,0,80.2,13,4.0,mortgage,11.314474526246391
806883,0,3600,36,5.99,a,not verified,small_business,17.37,1,0,30.7,22,5.0,rent,10.915088464214607
806870,0,29000,60,11.49,b,verified,debt_consolidation,20.78,0,0,10.9,55,6.0,mortgage,11.198214720130528
805242,0,7500,60,16.49,d,source verified,car,8.98,2,0,34.7,42,1.0,mortgage,11.26446410567173
805524,0,6000,36,13.49,c,not verified,debt_consolidation,10.03,1,0,90.7,10,3.0,rent,10.819778284410283
806869,0,4000,36,5.99,a,not verified,debt_consolidation,29.31,1,0,23.6,30,5.0,rent,10.404262840448617
806856,0,8000,36,13.49,c,verified,debt_consolidation,22.15,0,0,71.5,29,3.0,rent,11.079060882340366
805141,0,35000,60,18.39,e,verified,home_improvement,4.56,1,0,31.2,27,3.0,mortgage,12.230765258120545
806804,1,6000,36,15.23,c,not verified,debt_consolidation,16.55,1,0,57.4,28,10.0,mortgage,11.002099841204238
806581,0,6000,60,18.39,e,not verified,debt_consolidation,18.41,2,0,41.1,33,9.0,mortgage,10.906029372453505
806772,0,25000,60,11.49,b,verified,other,10.38,0,0,48.7,29,3.0,rent,10.807300762899171
806777,0,6000,36,10.99,b,source verified,debt_consolidation,17.08,0,0,94.6,31,1.0,rent,11.461632170582678
806771,1,30000,36,16.49,d,verified,other,12.17,1,0,2.4,39,6.0,mortgage,11.695247021764184
806736,0,8000,36,7.49,a,not verified,small_business,2.11,1,0,32.6,11,4.0,mortgage,10.404262840448617
801105,0,3000,36,11.99,b,not verified,debt_consolidation,1.88,1,0,27.2,8,4.0,own,9.862665558015873
806722,0,9800,36,5.42,a,source verified,credit_card,3.57,0,0,6.8,27,10.0,mortgage,11.849426272611858
806629,0,8000,36,12.99,c,not verified,debt_consolidation,19.57,0,0,97.5,11,7.0,rent,11.03488966402723
806573,0,15000,36,11.99,b,not verified,debt_consolidation,24.2,0,0,77.8,7,5.0,rent,10.778956289890028
806504,0,6150,36,11.49,b,not verified,home_improvement,19.57,1,0,63.9,41,10.0,mortgage,11.184421397998193
806487,0,7800,36,16.49,d,not verified,debt_consolidation,19.79,1,0,61.6,12,1.0,rent,10.422281345951296
806442,0,13500,36,13.99,c,not verified,debt_consolidation,11.99,1,0,90.7,16,6.0,rent,10.964259508221057
806399,0,35000,36,11.99,b,source verified,credit_card,22.08,0,0,65.2,32,1.0,rent,11.289781913656018
806406,0,5500,36,9.99,b,not verified,debt_consolidation,22.96,0,0,77.0,32,10.0,rent,11.198214720130528
805887,0,12000,60,13.49,c,not verified,debt_consolidation,18.57,2,0,57.6,30,3.0,own,11.350359475541623
799135,0,20000,60,12.99,c,verified,debt_consolidation,16.62,0,0,74.3,19,10.0,mortgage,10.736396675471232
806322,0,18000,36,15.23,c,verified,debt_consolidation,13.87,3,0,83.3,18,10.0,rent,10.753638481905739
806271,0,7000,36,6.99,a,not verified,debt_consolidation,5.65,0,0,38.0,22,1.0,rent,11.461632170582678
806250,1,15000,36,15.99,d,verified,debt_consolidation,16.92,1,0,41.5,36,10.0,mortgage,10.596634733096073
806221,1,2875,36,11.99,b,not verified,moving,16.06,1,0,92.4,6,4.0,own,10.616437360392252
806164,1,5400,60,18.39,e,source verified,other,9.29,1,0,46.7,16,2.0,rent,9.851983709669012
806211,0,18500,36,12.99,c,not verified,debt_consolidation,7.96,0,0,74.9,16,10.0,rent,11.002099841204238
805588,0,2000,36,6.99,a,not verified,debt_consolidation,3.2,0,0,4.1,20,1.0,rent,11.141861783579396
806215,0,7000,36,8.49,a,not verified,car,1.77,0,0,0.9,16,3.0,own,10.645424897265505
802930,0,6000,36,13.99,c,not verified,debt_consolidation,15.41,1,0,79.9,18,7.0,mortgage,10.819778284410283
805829,0,25200,60,13.49,c,verified,debt_consolidation,25.69,0,0,32.9,43,4.0,mortgage,11.407564949312402
806146,0,11200,36,11.99,b,source verified,debt_consolidation,20.14,0,0,38.4,11,1.0,rent,10.335562134069491
802444,0,28000,60,19.29,e,verified,credit_card,24.32,2,0,94.4,43,10.0,mortgage,12.206072645530174
806126,1,21000,60,12.99,c,source verified,wedding,13.52,0,0,68.0,41,3.0,rent,12.736700896592344
805699,0,6000,36,6.99,a,not verified,debt_consolidation,3.26,0,0,17.2,15,4.0,rent,10.543233956368958
806080,0,21000,36,12.99,c,verified,debt_consolidation,16.06,0,0,55.3,51,10.0,rent,11.736069016284437
806081,0,8000,36,14.79,c,source verified,debt_consolidation,6.89,2,0,50.4,13,3.0,rent,10.46310334047155
806051,0,8500,36,15.62,d,source verified,other,22.81,0,0,96.4,15,10.0,mortgage,10.747207591575448
806075,0,7800,36,15.62,d,source verified,debt_consolidation,22.82,2,1,57.0,34,7.0,rent,10.69093258248501
804154,0,18000,36,14.79,c,source verified,credit_card,13.94,1,0,48.6,34,3.0,rent,11.736069016284437
784950,0,4000,36,5.42,a,source verified,major_purchase,15.65,0,0,23.7,16,8.0,mortgage,10.819778284410283
806046,0,9600,60,13.49,c,not verified,other,13.44,0,0,48.3,32,3.0,mortgage,10.985292722887856
806056,0,7600,36,13.49,c,source verified,debt_consolidation,11.04,0,0,50.1,13,1.0,rent,11.289781913656018
805854,0,3000,36,12.99,c,source verified,medical,0.29,2,2,37.7,13,10.0,mortgage,11.03488966402723
806044,0,28000,36,10.99,b,verified,home_improvement,3.69,4,0,51.3,30,10.0,own,12.468436909997665
793006,0,8750,36,9.99,b,not verified,debt_consolidation,24.89,0,0,65.7,40,8.0,mortgage,11.097410021008562
806010,0,28000,36,16.49,d,verified,home_improvement,13.4,0,0,50.3,15,2.0,mortgage,11.461632170582678
