id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
1039279,charged off,21200,36,12.42,708.41,b,verified,small_business,21.18,0,7,0,64.6,10,10.0,mortgage,60000.0
1039489,fully paid,9300,60,14.27,217.7,c,source verified,other,3.62,4,6,0,45.7,21,10.0,mortgage,75000.0
1039478,charged off,21500,60,19.03,558.08,e,verified,debt_consolidation,18.28,0,11,0,51.1,12,4.0,rent,43000.0
1039477,fully paid,15000,60,14.65,354.1,c,not verified,credit_card,17.21,1,4,0,88.0,17,8.0,rent,55000.0
1039464,fully paid,30000,60,20.89,809.75,f,source verified,debt_consolidation,16.91,0,11,0,71.5,18,4.0,rent,68000.0
1039243,fully paid,19125,60,15.27,457.7,c,source verified,debt_consolidation,23.18,1,13,0,56.2,34,1.0,rent,54000.0
1038274,fully paid,17000,36,14.65,586.41,c,verified,debt_consolidation,20.9,2,10,0,50.6,14,1.0,mortgage,60000.0
1034116,fully paid,20000,60,12.42,449.15,b,source verified,debt_consolidation,15.48,0,9,0,63.1,34,1.0,rent,80000.0
1039247,fully paid,5000,36,7.51,155.56,a,source verified,moving,3.7,0,6,0,71.8,15,1.0,rent,58000.0
1037870,fully paid,5000,36,14.27,171.55,c,not verified,debt_consolidation,7.95,0,3,0,85.1,5,3.0,own,35000.0
1039261,fully paid,3800,36,18.25,137.86,d,source verified,credit_card,19.11,0,10,0,86.1,10,4.0,rent,40000.0
1039258,charged off,5000,36,6.62,153.52,a,not verified,debt_consolidation,10.84,1,10,0,54.1,19,10.0,rent,37513.0
1039253,fully paid,29000,60,17.58,729.8,d,verified,debt_consolidation,8.88,3,5,0,76.3,10,10.0,mortgage,58000.0
1038061,fully paid,12000,36,10.65,390.88,b,not verified,credit_card,17.47,0,10,0,89.3,28,10.0,mortgage,75000.0
1033003,current,14000,60,17.58,352.32,d,verified,car,10.01,0,8,0,69.3,12,1.0,mortgage,100000.0
1039406,fully paid,23000,36,13.49,780.41,c,verified,debt_consolidation,22.63,2,12,0,66.6,26,10.0,rent,80000.0
1038931,fully paid,14000,36,12.69,469.63,b,not verified,debt_consolidation,14.73,2,8,0,67.0,20,10.0,rent,62000.0
1039178,fully paid,5000,36,11.71,165.38,b,source verified,debt_consolidation,13.48,0,7,0,60.7,10,9.0,rent,26000.0
1033747,fully paid,2500,36,13.49,84.83,c,source verified,credit_card,23.67,1,8,0,92.3,23,2.0,mortgage,54000.0
1033602,fully paid,12000,36,11.71,396.92,b,source verified,debt_consolidation,21.42,0,14,0,70.0,22,3.0,rent,46000.0
1034721,fully paid,19800,60,11.71,437.55,b,not verified,major_purchase,3.65,0,8,0,57.1,23,9.0,mortgage,96000.0
1038918,fully paid,22000,60,18.25,561.66,d,verified,debt_consolidation,18.9,1,14,0,60.6,31,10.0,mortgage,75000.0
1033880,fully paid,15000,36,13.49,508.96,c,source verified,debt_consolidation,16.4,0,7,0,75.3,9,2.0,rent,45000.0
1038907,charged off,7200,36,13.49,244.3,c,source verified,debt_consolidation,12.12,1,9,0,92.4,17,1.0,mortgage,114000.0
1038900,fully paid,10000,36,16.77,355.39,d,source verified,debt_consolidation,4.24,0,7,0,87.9,24,2.0,mortgage,100000.0
1039098,fully paid,8000,36,16.29,282.41,d,source verified,debt_consolidation,3.84,0,3,0,48.7,3,10.0,rent,108000.0
1033867,fully paid,4800,36,8.9,152.42,a,source verified,credit_card,18.29,1,10,0,40.1,17,1.0,rent,46000.0
1038453,fully paid,5000,36,6.62,153.52,a,not verified,debt_consolidation,19.08,0,9,0,15.8,26,7.0,rent,62000.0
1038878,fully paid,10000,36,12.69,335.45,b,not verified,debt_consolidation,7.04,0,9,0,66.5,14,2.0,rent,52000.0
1038889,fully paid,15000,36,13.49,508.96,c,verified,wedding,18.18,2,9,0,72.7,19,4.0,rent,60000.0
1038875,fully paid,25000,60,11.71,552.46,b,verified,debt_consolidation,6.76,0,5,0,25.2,9,1.0,rent,60000.0
1038868,fully paid,25000,60,10.65,539.21,b,verified,debt_consolidation,7.88,0,8,0,33.6,30,6.0,mortgage,86923.0
1038103,current,31000,60,12.42,696.18,b,verified,debt_consolidation,18.31,0,8,0,53.1,14,10.0,mortgage,62400.0
1038980,fully paid,12000,36,10.65,390.88,b,not verified,credit_card,15.56,1,10,0,51.7,28,8.0,mortgage,60000.0
1023701,fully paid,10000,36,15.96,351.38,c,verified,credit_card,10.25,2,6,0,69.9,12,6.0,rent,91000.0
1039010,fully paid,20000,36,12.42,668.31,b,verified,debt_consolidation,19.09,1,12,0,70.3,27,3.0,rent,63000.0
1038984,fully paid,20000,36,14.27,686.18,c,verified,debt_consolidation,9.79,1,7,0,80.1,9,6.0,rent,82000.0
1038475,charged off,21000,60,20.89,566.83,f,source verified,debt_consolidation,6.52,0,9,0,94.6,19,2.0,rent,71040.0
1038761,fully paid,15500,36,14.65,534.66,c,source verified,credit_card,17.56,1,15,0,60.9,33,10.0,mortgage,63000.0
1038970,fully paid,5575,36,6.62,171.18,a,not verified,debt_consolidation,21.17,0,7,0,73.2,33,5.0,rent,28800.0
1026743,fully paid,30000,60,12.42,673.72,b,verified,debt_consolidation,25.27,0,8,0,49.7,34,1.0,rent,68000.0
1032033,charged off,10000,36,14.27,343.09,c,verified,debt_consolidation,23.1,1,12,0,72.7,23,6.0,mortgage,60000.0
1038750,fully paid,20000,60,14.65,472.14,c,source verified,debt_consolidation,23.94,1,7,0,68.4,12,7.0,rent,40000.0
1038683,fully paid,10000,36,12.42,334.16,b,source verified,debt_consolidation,23.71,0,7,0,89.4,19,1.0,rent,42000.0
1037971,fully paid,12000,60,12.69,271.14,b,verified,debt_consolidation,24.57,0,10,0,78.7,24,2.0,rent,42000.0
1038741,fully paid,1450,36,14.27,49.75,c,not verified,debt_consolidation,6.95,0,7,1,87.4,21,5.0,rent,55560.0
1037261,fully paid,30000,60,21.28,816.34,f,verified,debt_consolidation,11.44,1,13,0,66.9,39,2.0,mortgage,75000.0
1038738,current,12900,60,18.25,329.34,d,source verified,debt_consolidation,21.79,0,11,0,73.1,23,1.0,rent,75000.0
1001264,fully paid,24000,60,11.71,530.36,b,source verified,small_business,16.0,0,7,0,0.0,20,10.0,mortgage,95000.0
1038542,fully paid,2000,36,14.27,68.62,c,source verified,debt_consolidation,6.74,2,4,0,97.1,8,1.0,mortgage,27600.0
1038713,current,22000,60,17.27,549.96,d,verified,debt_consolidation,13.8,1,11,0,58.3,36,10.0,rent,84000.0
1030660,fully paid,7000,36,8.9,222.28,a,not verified,small_business,4.1,0,4,0,50.6,14,9.0,mortgage,70000.0
1038701,fully paid,10000,36,11.71,330.76,b,not verified,debt_consolidation,8.27,0,12,0,40.9,36,10.0,rent,92000.0
1038518,current,25000,60,11.71,552.46,b,verified,house,13.38,2,16,0,8.3,26,10.0,mortgage,60000.0
1028642,charged off,7750,36,14.27,265.9,c,source verified,debt_consolidation,17.34,0,6,0,52.2,11,5.0,rent,26400.0
1038680,fully paid,20000,60,15.27,478.64,c,verified,debt_consolidation,12.33,1,9,0,75.9,29,9.0,mortgage,90000.0
1038510,fully paid,29100,60,18.64,749.12,e,verified,major_purchase,18.12,0,11,0,67.0,43,2.0,mortgage,152004.0
1038500,fully paid,12000,36,8.9,381.04,a,not verified,credit_card,24.44,0,6,0,69.4,10,2.0,rent,30000.0
1037538,fully paid,10150,36,7.51,315.78,a,not verified,credit_card,8.35,4,9,0,3.6,14,2.0,rent,102000.0
1038672,fully paid,3800,36,13.49,128.94,c,source verified,debt_consolidation,6.23,0,8,0,44.2,19,8.0,rent,47000.0
1038479,fully paid,10000,36,6.03,304.36,a,not verified,major_purchase,19.4,2,15,0,5.0,40,10.0,mortgage,55000.0
1038642,fully paid,7000,36,11.71,231.54,b,source verified,debt_consolidation,4.88,0,6,0,73.4,10,1.0,rent,57000.0
1038481,fully paid,10000,36,13.49,339.31,c,not verified,car,16.91,2,12,0,62.5,28,7.0,rent,150000.0
1038484,fully paid,22000,60,11.71,486.16,b,verified,debt_consolidation,17.21,0,10,0,43.9,29,2.0,rent,50000.0
1038617,charged off,18825,60,22.06,520.57,f,verified,debt_consolidation,22.42,2,9,0,92.6,19,4.0,rent,50000.0
1038476,charged off,10000,36,7.51,311.11,a,not verified,debt_consolidation,19.56,2,13,0,72.2,23,2.0,rent,80000.0
1038362,fully paid,20000,60,17.27,499.96,d,verified,debt_consolidation,8.7,1,6,0,90.5,10,1.0,rent,65000.0
1038639,fully paid,8000,36,14.65,275.96,c,not verified,debt_consolidation,3.94,1,6,0,67.3,10,7.0,rent,87000.0
1038651,fully paid,12000,36,12.42,400.99,b,source verified,debt_consolidation,13.57,0,14,0,59.2,23,10.0,rent,88000.0
1038609,charged off,20450,60,18.64,526.45,e,verified,debt_consolidation,23.14,0,8,0,78.5,40,1.0,rent,52008.0
956756,charged off,12000,36,14.27,411.71,c,not verified,credit_card,19.77,1,10,0,43.9,14,3.0,mortgage,40000.0
1038447,fully paid,24000,60,12.69,542.28,b,verified,debt_consolidation,5.2,1,9,0,65.9,24,4.0,mortgage,103000.0
1038434,current,24000,60,17.58,603.98,d,verified,debt_consolidation,5.14,0,10,0,68.6,26,3.0,rent,125004.0
1038602,charged off,7000,36,10.65,228.02,b,not verified,debt_consolidation,21.06,2,19,0,62.4,24,2.0,rent,36475.0
1038607,fully paid,17500,36,10.65,570.04,b,verified,credit_card,18.93,0,8,0,88.5,34,10.0,mortgage,78413.0
1037402,fully paid,6400,36,7.51,199.11,a,not verified,credit_card,24.33,1,10,0,59.9,30,10.0,own,44000.0
1038022,current,15000,60,17.27,374.97,d,verified,debt_consolidation,22.16,1,10,0,74.1,45,1.0,rent,62000.0
1038336,fully paid,13000,36,7.9,406.78,a,not verified,debt_consolidation,10.87,0,9,0,46.3,13,3.0,rent,33000.0
1038566,fully paid,18000,60,15.96,437.35,c,not verified,debt_consolidation,13.89,1,8,0,57.4,16,9.0,mortgage,63000.0
1038180,fully paid,8000,36,6.62,245.63,a,source verified,small_business,11.8,0,9,0,21.6,12,2.0,rent,65000.0
1009991,fully paid,7800,36,10.65,254.08,b,source verified,debt_consolidation,7.15,2,6,0,74.7,24,9.0,mortgage,48000.0
1038158,fully paid,15000,36,14.27,514.64,c,verified,debt_consolidation,22.03,1,9,0,44.8,14,5.0,rent,53000.0
1038330,current,23600,60,18.64,607.54,e,verified,debt_consolidation,24.36,2,10,0,50.9,21,10.0,own,60000.0
1038314,fully paid,15000,36,12.42,501.23,b,source verified,debt_consolidation,15.74,1,6,0,56.2,9,4.0,rent,95000.0
1036857,charged off,24000,60,18.25,612.72,d,verified,wedding,18.35,0,18,0,78.5,35,10.0,rent,86779.0
1034800,fully paid,23500,60,12.69,530.98,b,verified,debt_consolidation,16.05,0,6,0,72.8,11,10.0,rent,48000.0
1034920,fully paid,35000,60,21.67,960.11,f,verified,debt_consolidation,19.9,1,16,0,53.0,23,4.0,mortgage,83500.0
1038320,fully paid,2100,36,17.27,75.16,d,source verified,other,6.49,0,3,0,85.0,5,4.0,rent,44400.0
1038147,fully paid,16600,60,15.96,403.33,c,not verified,debt_consolidation,13.17,3,13,0,65.1,24,10.0,rent,40000.0
1038101,fully paid,18000,60,15.96,437.35,c,source verified,debt_consolidation,14.64,1,8,0,69.6,25,3.0,rent,102000.0
1038284,fully paid,16000,36,14.27,548.95,c,not verified,credit_card,18.62,1,11,0,60.1,25,5.0,own,60000.0
1038275,fully paid,12000,36,12.42,400.99,b,source verified,credit_card,13.25,0,6,0,93.1,13,10.0,mortgage,37500.0
1038273,charged off,18000,60,19.03,467.23,e,source verified,debt_consolidation,17.57,1,9,0,97.3,15,10.0,mortgage,75000.0
1038105,fully paid,10800,36,13.49,366.45,c,verified,credit_card,23.71,0,18,0,94.8,28,1.0,rent,50000.0
1036486,fully paid,15000,36,12.42,501.23,b,verified,debt_consolidation,17.21,0,11,0,78.0,18,10.0,rent,47840.0
1038098,fully paid,7100,36,15.27,247.07,c,not verified,home_improvement,16.08,1,6,0,62.4,11,10.0,mortgage,40000.0
1038094,fully paid,10000,36,9.91,322.25,b,not verified,debt_consolidation,20.05,1,7,0,72.6,13,6.0,rent,80000.0
1038090,fully paid,6000,36,12.69,201.27,b,source verified,debt_consolidation,19.91,0,11,0,74.4,26,5.0,rent,51000.0
1038253,fully paid,10400,36,16.29,367.13,d,source verified,debt_consolidation,24.57,1,10,0,90.9,14,10.0,rent,65000.0
1038074,fully paid,2000,36,12.42,66.84,b,not verified,other,20.79,0,12,0,43.3,23,3.0,mortgage,25056.0
1036032,fully paid,8000,36,16.29,282.41,d,verified,debt_consolidation,17.52,1,15,0,65.1,34,4.0,mortgage,75000.0
1038226,fully paid,10000,36,14.27,343.09,c,verified,debt_consolidation,11.67,1,5,0,76.7,16,10.0,rent,40000.0
1038230,fully paid,12000,36,11.71,396.92,b,not verified,credit_card,17.99,1,7,0,70.2,15,10.0,rent,83000.0
1038060,current,16000,60,15.96,388.75,c,verified,debt_consolidation,20.52,1,14,0,67.3,27,7.0,mortgage,61000.0
1038229,fully paid,35000,36,19.03,1283.5,e,source verified,debt_consolidation,4.18,0,8,0,91.6,19,6.0,rent,200000.0
1038223,fully paid,4500,36,6.62,138.17,a,not verified,wedding,25.17,2,10,0,39.7,24,2.0,rent,42000.0
1038222,fully paid,12000,60,19.03,311.49,e,verified,credit_card,17.16,2,9,0,65.8,22,5.0,rent,80000.0
1038041,fully paid,20000,36,7.9,625.81,a,verified,medical,5.22,1,10,0,0.6,28,10.0,mortgage,120000.0
1038012,fully paid,10000,36,10.65,325.74,b,source verified,debt_consolidation,19.28,2,8,0,69.2,28,4.0,rent,45000.0
1038010,fully paid,20000,60,19.42,523.45,e,verified,debt_consolidation,16.2,1,5,1,96.5,9,10.0,mortgage,48000.0
1038001,current,28000,60,20.89,755.77,f,verified,debt_consolidation,18.77,1,11,0,90.5,19,2.0,rent,80000.0
1037993,fully paid,4000,36,10.65,130.3,b,not verified,debt_consolidation,9.57,0,13,0,81.4,27,10.0,mortgage,90000.0
1037964,fully paid,12000,36,6.03,365.23,a,not verified,debt_consolidation,11.68,2,14,0,22.2,26,4.0,rent,75000.0
1037956,fully paid,12000,36,16.77,426.47,d,verified,debt_consolidation,6.22,2,6,0,89.0,12,4.0,rent,98000.0
1037951,fully paid,20000,36,13.49,678.61,c,verified,credit_card,10.54,2,22,0,31.4,63,1.0,mortgage,118560.0
1037882,fully paid,8000,36,7.9,250.33,a,not verified,debt_consolidation,6.4,2,5,0,45.1,9,2.0,rent,72000.0
1037889,current,35000,60,18.64,901.01,e,verified,credit_card,12.0,1,12,0,75.3,20,3.0,rent,140000.0
1037880,fully paid,20000,36,11.71,661.52,b,verified,debt_consolidation,17.33,0,15,0,79.2,30,3.0,mortgage,120000.0
1037891,fully paid,20000,36,12.42,668.31,b,verified,debt_consolidation,20.06,1,12,0,62.5,38,7.0,rent,77000.0
1037841,fully paid,3500,36,7.9,109.52,a,not verified,home_improvement,8.1,0,6,0,3.4,11,3.0,mortgage,60000.0
1037730,charged off,5000,36,13.49,169.66,c,source verified,wedding,14.33,0,6,0,72.5,8,4.0,own,36000.0
1037873,charged off,1300,36,14.27,44.61,c,not verified,moving,7.8,1,7,0,97.8,8,4.0,rent,60000.0
1036474,fully paid,7500,36,15.27,260.99,c,source verified,credit_card,6.51,2,7,0,64.3,24,4.0,rent,45000.0
1037683,fully paid,7800,36,8.9,247.68,a,source verified,medical,17.39,0,16,0,69.1,32,10.0,mortgage,117000.0
1037844,fully paid,6925,36,11.71,229.06,b,source verified,debt_consolidation,21.74,0,7,0,87.8,15,6.0,rent,25000.0
1037470,fully paid,12800,36,13.49,434.31,c,not verified,credit_card,18.43,1,6,0,69.5,16,10.0,own,80000.0
1037646,charged off,15000,36,15.27,521.97,c,not verified,debt_consolidation,18.63,1,13,0,88.6,17,10.0,rent,48000.0
1037793,fully paid,8000,36,12.69,268.36,b,source verified,debt_consolidation,7.44,1,5,0,42.5,9,6.0,mortgage,40800.0
1037813,fully paid,5375,36,12.69,180.31,b,not verified,credit_card,17.0,0,9,0,60.3,10,5.0,rent,18000.0
1037640,fully paid,2500,36,12.69,83.87,b,source verified,credit_card,13.5,0,6,0,84.8,21,1.0,rent,42500.0
1037801,fully paid,17625,36,8.9,559.66,a,verified,debt_consolidation,24.67,1,18,0,44.5,51,1.0,rent,45000.0
1037812,charged off,6000,36,15.27,208.79,c,verified,other,23.38,3,9,0,11.6,37,10.0,mortgage,66000.0
1037805,fully paid,7100,36,12.42,237.25,b,not verified,debt_consolidation,17.65,1,14,0,79.2,15,1.0,own,24000.0
1037608,current,20000,60,16.77,494.59,d,verified,debt_consolidation,5.5,1,5,0,92.5,16,10.0,rent,110000.0
1036416,fully paid,2800,36,10.65,91.21,b,not verified,medical,18.83,2,8,0,52.5,27,2.0,mortgage,90000.0
1037188,fully paid,14000,60,20.89,377.89,f,not verified,credit_card,20.04,1,13,0,87.3,30,3.0,mortgage,158000.0
1037763,fully paid,12000,36,7.51,373.33,a,not verified,credit_card,19.05,1,11,0,51.7,22,4.0,rent,32000.0
1037540,charged off,6625,36,12.69,222.24,b,not verified,credit_card,21.55,1,12,0,77.4,20,3.0,rent,24947.3
1037546,fully paid,14675,36,12.69,492.28,b,source verified,debt_consolidation,16.95,3,8,0,52.8,13,7.0,mortgage,40000.0
1037354,fully paid,15000,36,11.71,496.14,b,verified,debt_consolidation,15.97,0,7,0,56.6,14,7.0,rent,74000.0
1034681,fully paid,12000,36,7.9,375.49,a,source verified,debt_consolidation,11.09,0,22,0,10.2,42,3.0,rent,70000.0
1035024,fully paid,13000,36,8.9,412.8,a,not verified,credit_card,25.12,1,14,0,66.5,29,8.0,rent,44100.0
1035030,fully paid,12000,36,10.65,390.88,b,not verified,credit_card,16.87,1,5,0,70.6,23,10.0,rent,55000.0
1037304,fully paid,10000,36,16.29,353.01,d,source verified,credit_card,5.76,3,6,0,84.8,18,10.0,rent,35000.0
1037492,fully paid,11550,36,16.77,410.47,d,not verified,credit_card,10.65,2,14,0,79.2,23,10.0,rent,83954.0
1037313,fully paid,6000,36,8.9,190.52,a,source verified,home_improvement,8.32,0,5,0,53.8,16,4.0,own,100000.0
965286,current,35000,60,18.64,901.01,e,verified,debt_consolidation,6.17,2,14,0,83.9,29,6.0,mortgage,248000.0
1037462,fully paid,9000,36,16.77,319.85,d,not verified,debt_consolidation,9.94,0,14,0,81.5,28,10.0,rent,160000.0
1037419,fully paid,12000,60,14.65,283.28,c,not verified,debt_consolidation,22.18,1,7,0,69.3,9,1.0,rent,35000.0
1037268,fully paid,28000,36,7.9,876.13,a,verified,debt_consolidation,4.77,3,6,0,69.0,14,8.0,mortgage,82000.0
1037258,charged off,17400,60,14.65,410.76,c,source verified,debt_consolidation,11.25,1,6,0,69.7,17,4.0,mortgage,43000.0
1037260,fully paid,13000,36,6.03,395.67,a,not verified,credit_card,5.34,3,7,0,55.8,23,10.0,mortgage,73000.0
1037404,current,14000,60,13.49,322.07,c,not verified,debt_consolidation,19.44,0,7,0,92.0,20,5.0,own,30000.0
1037251,fully paid,17000,36,13.49,576.82,c,not verified,debt_consolidation,15.73,1,7,0,91.4,29,5.0,rent,37000.0
1032220,fully paid,6000,36,14.65,206.97,c,not verified,debt_consolidation,15.68,1,11,0,22.3,14,4.0,rent,30000.0
1037375,fully paid,20000,36,10.65,651.47,b,verified,credit_card,6.72,0,13,0,67.0,20,1.0,rent,65000.0
1037231,charged off,1100,36,14.65,37.95,c,not verified,vacation,12.2,2,9,0,87.2,42,5.0,mortgage,36000.0
1036925,fully paid,10000,36,7.9,312.91,a,source verified,wedding,7.5,0,7,0,31.4,13,4.0,rent,75000.0
1037197,fully paid,7000,36,9.91,225.58,b,verified,debt_consolidation,8.64,0,11,0,58.8,12,5.0,rent,54008.0
1037371,fully paid,14000,36,10.65,456.03,b,source verified,debt_consolidation,17.39,2,6,0,82.0,15,2.0,mortgage,85000.0
1037146,fully paid,5000,36,6.62,153.52,a,not verified,debt_consolidation,13.91,2,16,0,5.4,35,10.0,mortgage,54000.0
1037135,fully paid,8500,36,6.62,260.99,a,source verified,credit_card,17.21,0,19,0,55.0,59,4.0,mortgage,84000.0
940393,fully paid,19750,60,16.77,488.4,d,verified,debt_consolidation,14.29,2,12,0,69.3,29,5.0,mortgage,66500.0
1017500,fully paid,21000,36,10.65,684.04,b,verified,other,2.06,0,6,0,25.3,30,6.0,mortgage,53004.0
1036945,charged off,15000,60,18.64,386.15,e,verified,credit_card,13.34,0,12,0,65.2,17,6.0,own,50000.0
1036916,fully paid,12000,36,6.62,368.45,a,not verified,credit_card,18.57,0,12,0,80.6,25,6.0,rent,71151.0
1036941,fully paid,9000,36,7.51,280.0,a,verified,debt_consolidation,9.16,1,10,0,51.6,27,7.0,mortgage,125000.0
1034139,fully paid,18000,36,18.64,656.54,e,verified,debt_consolidation,11.95,0,8,0,94.1,32,10.0,rent,180000.0
1036932,fully paid,10000,36,14.27,343.09,c,verified,debt_consolidation,5.65,3,7,0,69.2,22,6.0,mortgage,300000.0
1036928,fully paid,7000,36,8.9,222.28,a,source verified,debt_consolidation,12.45,1,12,1,35.9,20,10.0,mortgage,35000.0
1036923,fully paid,8000,36,16.29,282.41,d,source verified,credit_card,14.57,2,16,0,81.5,20,10.0,rent,63000.0
1037033,charged off,26000,60,19.03,674.89,e,verified,debt_consolidation,22.22,1,9,0,81.4,21,10.0,rent,72000.0
1034295,fully paid,28000,60,10.65,603.92,b,source verified,debt_consolidation,8.91,0,7,0,62.1,22,5.0,rent,64936.0
1036749,charged off,35000,60,13.49,805.17,c,verified,debt_consolidation,14.55,1,7,0,64.0,35,6.0,rent,98000.0
1035664,charged off,5500,60,19.42,143.95,e,verified,other,10.56,0,5,0,56.7,6,8.0,rent,25000.0
1015002,fully paid,14400,60,14.65,339.94,c,source verified,debt_consolidation,10.75,7,21,0,25.1,44,4.0,mortgage,105000.0
1037038,fully paid,10000,36,10.65,325.74,b,source verified,other,18.22,0,9,0,93.8,22,10.0,rent,44000.0
1037026,charged off,28000,36,16.77,995.08,d,verified,credit_card,13.78,1,6,0,96.2,17,10.0,own,76000.0
1037046,fully paid,5000,36,16.29,176.51,d,source verified,major_purchase,4.65,0,3,0,64.1,4,2.0,own,24000.0
1031409,fully paid,20000,36,11.71,661.52,b,verified,debt_consolidation,22.74,0,10,0,67.1,19,10.0,rent,57000.0
1037010,fully paid,7000,36,16.77,248.77,d,verified,credit_card,22.21,2,14,0,51.2,22,1.0,rent,45000.0
1037004,fully paid,10000,36,13.49,339.31,c,not verified,debt_consolidation,8.68,2,9,0,47.3,16,8.0,mortgage,72000.0
1036818,fully paid,10000,36,16.77,355.39,d,not verified,credit_card,12.9,1,7,0,71.3,20,10.0,rent,44000.0
1036813,charged off,10000,36,11.71,330.76,b,verified,credit_card,19.92,0,10,0,82.7,18,10.0,rent,60000.0
1036827,fully paid,20000,36,10.65,651.47,b,verified,debt_consolidation,14.36,0,7,0,79.7,10,9.0,rent,65000.0
1036769,fully paid,6000,36,12.69,201.27,b,source verified,debt_consolidation,5.41,1,8,0,66.7,14,1.0,rent,65000.0
1034265,fully paid,16000,36,17.27,572.6,d,not verified,debt_consolidation,19.81,2,11,0,26.6,26,10.0,rent,65000.0
1036962,fully paid,3400,36,9.91,109.57,b,verified,debt_consolidation,16.95,0,18,0,90.2,37,6.0,mortgage,125000.0
1036752,fully paid,6000,36,13.49,203.59,c,not verified,debt_consolidation,8.32,1,5,0,81.6,10,2.0,mortgage,22500.0
1036774,charged off,7000,36,7.9,219.04,a,not verified,credit_card,14.37,2,6,0,82.4,16,10.0,mortgage,47000.0
1036766,current,12000,60,13.49,276.06,c,not verified,debt_consolidation,21.42,1,8,0,51.8,15,3.0,own,52000.0
